Brand,Location,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand_Category
Hyundai,Hyderabad,7,53000.0,Petrol,Manual,First,20,1197,78.9,5,1.4350845252893227,Mass-Market
Maruti,Kochi,3,67906.0,Diesel,Manual,First,25,1248,74.0,5,1.891604804197771,Entry-Level
Hyundai,Hyderabad,4,19000.0,Petrol,Manual,First,21,814,55.2,5,1.3862943611198906,Mass-Market
Bmw,Mumbai,9,67000.0,Diesel,Automatic,Second,22,1995,190.0,5,2.327277705584417,Luxury
Tata,Delhi,8,80000.0,Diesel,Manual,First,23,1396,70.0,5,0.7884573603642702,Mass-Market
Maruti,Delhi,4,61000.0,Petrol,Manual,First,22,796,47.3,5,1.1474024528375417,Entry-Level
Volkswagen,Pune,9,39000.0,Diesel,Manual,First,22,1199,73.9,5,1.3987168811184478,Executive
Toyota,Ahmedabad,5,59000.0,Petrol,Automatic,First,14,1798,138.03,5,2.5257286443082556,Executive
Hyundai,Hyderabad,11,80931.0,Petrol,Manual,First,17,1086,62.1,5,1.1939224684724346,Mass-Market
Maruti,Kolkata,3,34000.0,Petrol,Manual,First,20,1197,81.8,5,1.7833912195575383,Entry-Level
Renault,Hyderabad,6,130000.0,Diesel,Manual,First,21,1461,84.8,5,1.749199854809259,Mass-Market
Maruti,Coimbatore,1,52380.0,Diesel,Manual,First,24,1248,88.5,5,2.411439497906128,Entry-Level
Nissan,Kolkata,8,44000.0,Petrol,Manual,First,18,1198,75.0,5,1.2947271675944,Mass-Market
Ford,Hyderabad,4,84000.0,Diesel,Manual,First,20,1399,68.05,5,1.5686159179138452,Mass-Market
Honda,Kochi,2,41697.0,Petrol,Automatic,First,13,1997,141.1,5,2.8724340572094973,Executive
Nissan,Pune,5,163000.0,Diesel,Manual,First,19,1461,108.5,5,1.791759469228055,Mass-Market
Toyota,Chennai,8,42000.0,Petrol,Manual,Second,17,1197,78.9,5,1.55814461804655,Executive
Hyundai,Jaipur,6,129000.0,Diesel,Manual,Third,21,1396,88.76,5,1.631199404215613,Mass-Market
Ford,Chennai,4,32200.0,Petrol,Manual,Second,18,1196,86.8,5,1.6582280766035324,Mass-Market
Audi,Bangalore,5,40000.0,Diesel,Automatic,First,17,1968,174.33,5,3.1570004211501135,Luxury
Toyota,Delhi,13,150000.0,Petrol,Manual,First,12,1998,132.0,8,1.7047480922384253,Executive
Chevrolet,Jaipur,12,140000.0,Petrol,Manual,First,15,1150,74.9,5,0.6418538861723948,Mass-Market
Hyundai,Hyderabad,13,63181.0,Petrol,Manual,First,15,1341,83.0,5,1.0473189942805592,Mass-Market
Honda,Kolkata,6,39575.0,Diesel,Manual,First,25,1498,98.6,5,1.4469189829363254,Executive
Ford,Coimbatore,5,70374.0,Diesel,Manual,First,22,1498,89.84,5,2.1210632163706555,Mass-Market
Volkswagen,Kolkata,4,26256.0,Diesel,Manual,First,20,1498,88.5,5,1.6582280766035324,Executive
Hyundai,Delhi,3,13460.0,Petrol,Manual,First,18,1197,81.86,5,2.0082140323914683,Mass-Market
Toyota,Chennai,8,122000.0,Diesel,Manual,Second,12,2494,102.0,8,2.463853240590168,Executive
Mercedes-benz,Kolkata,4,58589.0,Diesel,Automatic,First,15,2143,203.2,5,3.3586377672433594,Luxury
Maruti,Jaipur,14,115000.0,Petrol,Manual,Second,17,1061,64.0,5,0.688134638736401,Entry-Level
Ford,Pune,3,75000.0,Diesel,Automatic,First,12,2198,158.0,7,3.2188758248682006,Mass-Market
Hyundai,Jaipur,3,30292.0,Petrol,Manual,First,18,1197,81.86,5,1.9600947840472698,Mass-Market
Honda,Ahmedabad,2,32248.0,Petrol,Manual,First,17,1199,88.7,5,2.224623551524334,Executive
Volkswagen,Bangalore,6,74000.0,Petrol,Manual,First,16,1198,73.9,5,1.7316555451583497,Executive
Honda,Mumbai,5,56100.0,Petrol,Manual,First,13,1997,153.86,5,2.3749057545736716,Executive
Hyundai,Bangalore,5,61325.0,Petrol,Manual,First,18,1197,81.86,5,1.6863989535702288,Mass-Market
Maruti,Kolkata,5,33000.0,Petrol,Manual,First,19,1197,85.8,5,1.6074359097634274,Entry-Level
Bmw,Coimbatore,3,18090.0,Diesel,Automatic,First,16,2993,258.0,5,3.844386356712335,Luxury
Ford,Kochi,5,71390.0,Diesel,Manual,First,22,1498,89.84,5,1.8357763546448294,Mass-Market
Honda,Ahmedabad,3,67000.0,Diesel,Manual,First,26,1498,98.6,5,2.1102132003465894,Executive
Tata,Chennai,11,99000.0,Diesel,Manual,Second,17,1405,70.0,5,0.9555114450274363,Mass-Market
Renault,Pune,5,142000.0,Diesel,Manual,Second,19,1461,108.45,5,1.9459101490553132,Mass-Market
Hyundai,Chennai,9,26966.0,Petrol,Manual,First,20,1197,78.9,5,1.3862943611198906,Mass-Market
Honda,Mumbai,4,27628.0,Petrol,Manual,First,18,1199,88.7,5,1.7833912195575383,Executive
Maruti,Hyderabad,3,82497.0,Diesel,Manual,First,23,1248,88.5,5,2.301584592660462,Entry-Level
Honda,Mumbai,12,86000.0,Petrol,Manual,Third,11,2354,144.0,5,1.0473189942805592,Executive
Volkswagen,Coimbatore,3,26981.0,Petrol,Manual,First,16,1198,73.9,5,1.9685099809725544,Executive
Maruti,Hyderabad,9,110471.0,Diesel,Manual,First,21,1248,73.9,5,1.5040773967762742,Entry-Level
Honda,Jaipur,5,69000.0,Petrol,Manual,First,19,1199,88.76,5,1.7047480922384253,Executive
Hyundai,Hyderabad,2,12000.0,Petrol,Manual,First,18,1197,81.83,5,2.169053700369523,Mass-Market
Renault,Hyderabad,5,77500.0,Diesel,Manual,First,20,1461,83.8,5,2.028148247292285,Mass-Market
Hyundai,Kochi,5,48031.0,Petrol,Manual,First,18,1197,82.0,5,1.7884205679625405,Mass-Market
Bmw,Chennai,11,170000.0,Diesel,Automatic,Third,16,1995,181.0,5,2.3749057545736716,Luxury
Ford,Mumbai,5,69565.0,Diesel,Manual,First,22,1498,89.84,5,1.8794650496471605,Mass-Market
Volkswagen,Hyderabad,3,45492.0,Diesel,Automatic,First,21,1498,108.5,5,2.424802725718295,Executive
Honda,Chennai,8,85000.0,Petrol,Automatic,Second,11,2354,177.6,5,2.1400661634962708,Executive
Chevrolet,Hyderabad,11,55902.0,Petrol,Manual,First,14,1399,92.7,5,1.0296194171811583,Mass-Market
Volkswagen,Hyderabad,2,18500.0,Petrol,Manual,First,16,1199,74.0,5,1.9810014688665833,Executive
Mahindra,Hyderabad,4,129750.0,Diesel,Manual,Second,14,2489,93.7,7,2.0541237336955462,Mass-Market
Hyundai,Hyderabad,10,50902.0,Petrol,Automatic,First,19,1197,80.0,5,1.3862943611198906,Mass-Market
Mahindra,Coimbatore,4,84725.0,Diesel,Manual,First,15,2179,140.0,7,2.533696813957432,Mass-Market
Hyundai,Mumbai,6,40000.0,Diesel,Manual,Second,22,1582,126.24,5,2.0731719286662407,Mass-Market
Volkswagen,Mumbai,9,60000.0,Petrol,Manual,Third,14,1798,160.0,5,1.5040773967762742,Executive
Hyundai,Coimbatore,5,33496.0,Petrol,Manual,First,18,1197,81.86,5,1.8718021769015913,Mass-Market
Hyundai,Mumbai,4,25000.0,Petrol,Manual,First,18,1197,81.83,5,1.8946168546677629,Mass-Market
Chevrolet,Ahmedabad,6,71000.0,Diesel,Manual,First,18,1248,73.8,8,1.4469189829363254,Mass-Market
Skoda,Coimbatore,4,20826.0,Petrol,Automatic,First,14,1598,103.6,5,2.1656192379208883,Executive
Hyundai,Pune,3,42244.0,Diesel,Manual,First,19,1582,126.2,5,2.5649493574615367,Mass-Market
Chevrolet,Jaipur,6,98598.0,Diesel,Manual,First,25,936,57.6,5,0.9360933591703348,Mass-Market
Toyota,Delhi,8,62100.0,Diesel,Manual,First,11,2982,171.0,7,2.463853240590168,Executive
Hyundai,Coimbatore,3,44238.0,Petrol,Manual,First,18,1197,81.83,5,2.0438143640366846,Mass-Market
Audi,Coimbatore,7,91743.0,Diesel,Automatic,First,12,2967,241.4,7,3.386083743852107,Luxury
Porsche,Bangalore,6,19828.0,Diesel,Automatic,Second,17,2967,300.0,4,4.330733340286331,Luxury
Honda,Hyderabad,3,36891.0,Petrol,Manual,First,17,1497,117.3,5,2.4414770918606643,Executive
Mahindra,Hyderabad,7,90049.0,Diesel,Manual,First,17,1493,100.0,7,1.5686159179138452,Mass-Market
Audi,Ahmedabad,7,74002.0,Diesel,Automatic,First,16,1968,140.0,5,2.970414465569701,Luxury
Hyundai,Kolkata,6,41000.0,Petrol,Automatic,First,12,2359,198.25,5,1.9459101490553132,Mass-Market
Hyundai,Hyderabad,7,83678.0,Diesel,Manual,First,22,1582,126.32,5,1.8718021769015913,Mass-Market
Maruti,Pune,9,91000.0,Petrol,Manual,First,18,998,67.1,5,1.1939224684724346,Entry-Level
Maruti,Jaipur,3,50000.0,Diesel,Manual,First,24,1248,88.5,7,2.272125885509337,Entry-Level
Hyundai,Delhi,4,58000.0,Diesel,Manual,First,24,1120,71.01,5,1.7833912195575383,Mass-Market
Maruti,Jaipur,7,80000.0,Diesel,Manual,First,22,1248,74.0,5,1.6582280766035324,Entry-Level
Mahindra,Kochi,2,41290.0,Diesel,Manual,Second,16,2179,140.0,7,2.479894107964456,Mass-Market
Bmw,Delhi,6,65000.0,Diesel,Automatic,First,22,1995,190.0,5,3.102791345847399,Luxury
Toyota,Bangalore,3,16471.0,Petrol,Manual,Second,14,1798,138.03,5,2.5257286443082556,Executive
Hyundai,Pune,4,54339.0,Diesel,Manual,Second,22,1396,88.73,5,1.9459101490553132,Mass-Market
Mahindra,Hyderabad,3,24025.0,Petrol,Manual,First,18,1198,82.0,6,1.62924053973028,Mass-Market
Maruti,Kolkata,6,24027.0,Petrol,Manual,First,24,796,47.3,5,1.1019400787607843,Entry-Level
Fiat,Hyderabad,9,59270.0,Petrol,Manual,First,15,1172,67.0,5,1.2809338454620642,Mass-Market
Maruti,Kolkata,7,40000.0,Petrol,Manual,First,18,998,67.1,5,1.208960345836975,Entry-Level
Mitsubishi,Bangalore,7,155566.0,Diesel,Manual,Second,9,2835,118.6,6,2.3174737054877963,Executive
Honda,Chennai,6,42320.0,Petrol,Manual,First,19,1198,86.8,5,1.3609765531356006,Executive
Hyundai,Coimbatore,2,24153.0,Diesel,Manual,Second,22,1396,88.73,5,2.3204250111223765,Mass-Market
Hyundai,Mumbai,3,27000.0,Petrol,Automatic,First,13,1591,121.3,5,2.5217206229107165,Mass-Market
Honda,Kochi,2,61795.0,Petrol,Manual,First,17,1198,86.7,5,1.8764069432883397,Executive
Mahindra,Chennai,3,13500.0,Petrol,Manual,First,18,1198,82.0,6,1.55814461804655,Mass-Market
Honda,Pune,1,4500.0,Petrol,Automatic,First,18,1497,117.3,5,2.6026896854443837,Executive
Mahindra,Mumbai,2,23000.0,Diesel,Automatic,First,16,2179,140.0,7,2.803360380906535,Mass-Market
Mercedes-benz,Mumbai,6,80578.0,Diesel,Automatic,Second,14,2143,170.0,5,2.740840023925201,Luxury
Renault,Coimbatore,2,42646.0,Diesel,Automatic,First,19,1461,108.45,5,2.599722324216582,Mass-Market
Volkswagen,Bangalore,5,30000.0,Petrol,Manual,Second,16,1198,74.0,5,1.8325814637483102,Executive
Mercedes-benz,Bangalore,10,98000.0,Diesel,Automatic,Second,13,2987,282.0,5,3.258096538021482,Luxury
Jaguar,Hyderabad,7,50000.0,Diesel,Automatic,First,12,2993,271.23,4,3.828641396489095,Luxury
Maruti,Jaipur,4,63310.0,Diesel,Manual,First,28,1248,74.0,5,1.8082887711792655,Entry-Level
Honda,Delhi,5,66000.0,Diesel,Manual,First,25,1498,98.6,5,1.5040773967762742,Executive
Bmw,Ahmedabad,8,74000.0,Diesel,Automatic,Second,16,1995,181.0,5,2.6026896854443837,Luxury
Hyundai,Hyderabad,7,93000.0,Diesel,Manual,First,23,1396,88.7,5,1.8794650496471605,Mass-Market
Toyota,Delhi,4,70000.0,Diesel,Automatic,First,11,2982,169.0,7,3.019448800171307,Executive
Maruti,Ahmedabad,7,48772.0,Petrol,Manual,First,18,1197,85.8,5,1.5912739418064292,Entry-Level
Chevrolet,Chennai,9,66000.0,Petrol,Manual,First,18,1199,79.4,5,1.1600209167967532,Mass-Market
Hyundai,Coimbatore,2,27417.0,Petrol,Automatic,First,18,1197,82.0,5,2.065596134857783,Mass-Market
Ford,Coimbatore,8,51593.0,Petrol,Manual,Second,15,1196,70.0,5,1.4973884086254776,Mass-Market
Maruti,Pune,9,75000.0,Petrol,Manual,First,16,1298,88.2,5,1.3480731482996928,Entry-Level
Audi,Coimbatore,3,39237.0,Diesel,Automatic,First,17,1968,174.33,5,3.2824138456721883,Luxury
Honda,Kochi,1,11966.0,Petrol,Manual,First,16,1497,116.3,5,2.423031246069913,Executive
Honda,Hyderabad,4,37000.0,Petrol,Manual,First,18,1199,88.7,5,1.9878743481543455,Executive
Volkswagen,Chennai,5,70920.0,Diesel,Manual,First,20,1498,88.8,5,1.749199854809259,Executive
Nissan,Hyderabad,6,65280.0,Diesel,Manual,First,19,1461,83.14,5,1.916922612182061,Mass-Market
Land,Hyderabad,3,62000.0,Diesel,Automatic,First,12,2179,187.7,7,3.817712325956905,Luxury
Hyundai,Kochi,5,44525.0,Petrol,Manual,First,18,1197,82.9,5,1.7316555451583497,Mass-Market
Honda,Jaipur,10,86863.0,Petrol,Manual,First,17,1497,118.0,5,1.5260563034950494,Executive
Mahindra,Hyderabad,4,102626.0,Diesel,Manual,First,16,2179,140.0,7,2.583997552432231,Mass-Market
Jeep,Jaipur,2,45000.0,Diesel,Manual,First,16,1956,170.0,5,3.044522437723423,Premium
Mahindra,Jaipur,2,22000.0,Diesel,Manual,First,16,2179,140.0,7,2.833213344056216,Mass-Market
Mahindra,Coimbatore,8,108905.0,Diesel,Automatic,Second,11,2179,120.0,8,1.9754689512968577,Mass-Market
Datsun,Kolkata,3,12800.0,Petrol,Manual,First,19,1198,67.0,7,1.4469189829363254,Entry-Level
Mahindra,Kolkata,3,32000.0,Diesel,Manual,First,15,2179,120.0,7,2.3749057545736716,Mass-Market
Honda,Mumbai,5,39000.0,Petrol,Automatic,First,15,1198,86.7,5,1.6956156086751528,Executive
Honda,Pune,2,42000.0,Diesel,Manual,First,25,1498,98.6,5,2.5649493574615367,Executive
Tata,Chennai,11,73000.0,Petrol,Manual,First,14,1396,65.0,5,0.5877866649021191,Mass-Market
Hyundai,Chennai,1,48000.0,Diesel,Manual,First,24,1186,73.97,5,1.9387416595767009,Mass-Market
Hyundai,Kolkata,5,19000.0,Petrol,Manual,First,17,1396,105.5,5,1.8325814637483102,Mass-Market
Toyota,Coimbatore,0,33598.0,Diesel,Manual,First,13,2393,147.8,7,3.1441522786722644,Executive
Bmw,Jaipur,7,63000.0,Diesel,Automatic,First,17,1995,184.0,5,2.6741486494265287,Luxury
Volkswagen,Chennai,4,48000.0,Diesel,Automatic,First,16,1968,138.03,5,2.6741486494265287,Executive
Ford,Delhi,5,66000.0,Diesel,Manual,First,20,1399,68.05,5,1.4973884086254776,Mass-Market
Mahindra,Ahmedabad,6,80000.0,Diesel,Automatic,Second,11,2696,184.0,7,2.3513752571634776,Mass-Market
Volkswagen,Chennai,8,37000.0,Petrol,Manual,First,15,1598,103.6,5,1.7578579175523736,Executive
Skoda,Kochi,3,35058.0,Petrol,Manual,First,15,1598,103.52,5,2.020222182019865,Executive
Volkswagen,Delhi,7,52000.0,Petrol,Manual,First,16,1198,73.9,5,1.410986973710262,Executive
Maruti,Hyderabad,4,61313.0,Diesel,Manual,First,23,1248,88.5,5,2.196112848483529,Entry-Level
Toyota,Kolkata,10,45000.0,Petrol,Manual,Second,14,1798,138.1,5,1.4586150226995167,Executive
Maruti,Bangalore,4,74000.0,Diesel,Manual,First,20,1248,88.8,7,2.277267285009756,Entry-Level
Hyundai,Hyderabad,6,89000.0,Petrol,Automatic,First,19,1197,80.0,5,1.6467336971777973,Mass-Market
Mercedes-benz,Kochi,0,13414.0,Diesel,Automatic,First,17,2143,136.0,5,3.4585224482814247,Luxury
Honda,Jaipur,13,95000.0,Petrol,Manual,Second,16,1497,100.0,5,1.1346227261911428,Executive
Mahindra,Jaipur,1,15900.0,Petrol,Manual,First,18,1198,82.0,6,1.9810014688665833,Mass-Market
Toyota,Delhi,8,151000.0,Diesel,Manual,First,11,2982,171.0,7,2.517696472610991,Executive
Honda,Bangalore,8,65000.0,Petrol,Manual,First,17,1497,118.0,5,1.824549292051046,Executive
Audi,Coimbatore,2,36824.0,Diesel,Automatic,First,18,1968,187.74,5,3.7096619932964647,Luxury
Ford,Coimbatore,6,65287.0,Diesel,Manual,First,20,1399,68.05,5,1.6956156086751528,Mass-Market
Mercedes-benz,Kolkata,5,52000.0,Diesel,Automatic,First,17,2143,136.0,5,3.0204248861443626,Luxury
Chevrolet,Hyderabad,12,33000.0,Petrol,Manual,First,15,1150,74.9,5,1.0116009116784799,Mass-Market
Ford,Hyderabad,3,71000.0,Diesel,Manual,First,25,1498,99.0,5,1.8082887711792655,Mass-Market
Hyundai,Delhi,6,71000.0,Diesel,Automatic,First,22,1582,126.2,5,2.0541237336955462,Mass-Market
Maruti,Kolkata,3,20000.0,Petrol,Automatic,First,21,1197,83.1,5,1.9080599249242156,Entry-Level
Maruti,Hyderabad,9,71000.0,Petrol,Manual,First,16,1197,85.0,5,1.4586150226995167,Entry-Level
Mercedes-benz,Hyderabad,9,29000.0,Diesel,Automatic,First,9,3498,271.72,4,3.4965075614664802,Luxury
Bmw,Ahmedabad,3,27000.0,Diesel,Automatic,First,21,1995,190.0,5,3.58351893845611,Luxury
Maruti,Chennai,2,19000.0,Diesel,Automatic,First,28,1248,73.75,5,2.2925347571405443,Entry-Level
Hyundai,Mumbai,8,58000.0,Petrol,Manual,Second,17,1591,121.3,5,1.6094379124341003,Mass-Market
Jeep,Kochi,1,42203.0,Diesel,Manual,First,17,1956,170.0,5,3.0184717605234805,Premium
Hyundai,Hyderabad,10,94000.0,Diesel,Automatic,First,11,1991,142.0,5,1.8325814637483102,Mass-Market
Tata,Kolkata,1,4900.0,Diesel,Manual,First,21,1497,108.5,5,2.3243465847755584,Mass-Market
Hyundai,Jaipur,6,70000.0,Petrol,Manual,First,21,814,55.2,5,1.0296194171811583,Mass-Market
Bmw,Kochi,4,65266.0,Diesel,Automatic,First,14,2993,258.0,5,3.488902962081261,Luxury
Maruti,Delhi,5,54569.0,Diesel,Manual,First,20,1248,88.76,7,1.944480556245719,Entry-Level
Honda,Kochi,4,51361.0,Petrol,Manual,First,18,1198,86.7,5,1.7817091333745536,Executive
Ford,Jaipur,12,125000.0,Petrol,Manual,Third,16,1388,68.0,5,0.9162907318741551,Mass-Market
Honda,Bangalore,11,66000.0,Petrol,Manual,Third,13,1799,130.0,5,1.4469189829363254,Executive
Maruti,Delhi,5,22281.0,Diesel,Manual,First,20,1248,88.8,7,2.0149030205422647,Entry-Level
Hyundai,Delhi,6,63210.0,Diesel,Manual,First,24,1120,70.0,5,1.5496879080283263,Mass-Market
Hyundai,Pune,1,31000.0,Petrol,Manual,First,20,1197,81.86,5,1.791759469228055,Mass-Market
Hyundai,Ahmedabad,11,60000.0,Petrol,Manual,First,19,1086,68.05,5,1.095273387402595,Mass-Market
Honda,Mumbai,2,32006.0,Petrol,Manual,First,18,1198,86.7,5,1.6582280766035324,Executive
Audi,Ahmedabad,10,78000.0,Diesel,Automatic,First,12,2698,179.5,5,2.1972245773362196,Luxury
Hyundai,Mumbai,8,9489.0,Petrol,Manual,First,20,1197,78.9,5,1.3737155789130306,Mass-Market
Renault,Pune,1,5000.0,Petrol,Manual,First,25,799,53.3,5,1.5040773967762742,Mass-Market
Audi,Jaipur,7,60000.0,Diesel,Automatic,Second,15,1968,140.8,5,2.833213344056216,Luxury
Maruti,Jaipur,4,50000.0,Petrol,Manual,First,22,796,47.3,5,1.3217558399823195,Entry-Level
Honda,Delhi,4,53000.0,Petrol,Manual,First,17,1497,117.3,5,2.0731719286662407,Executive
Mercedes-benz,Delhi,8,64000.0,Petrol,Automatic,Second,11,1796,186.0,5,2.6026896854443837,Luxury
Audi,Coimbatore,2,43827.0,Diesel,Automatic,First,13,2967,241.4,5,3.6331024386449378,Luxury
Volkswagen,Pune,8,36431.0,Petrol,Manual,First,16,1199,74.0,5,1.308332819650179,Executive
Hyundai,Mumbai,2,35000.0,Diesel,Manual,First,21,1396,88.7,5,2.388762789235098,Mass-Market
Honda,Kochi,8,94832.0,Petrol,Manual,First,17,1497,118.0,5,1.5748464676644813,Executive
Honda,Coimbatore,7,88381.0,Petrol,Manual,First,17,1497,118.0,5,1.8325814637483102,Executive
Maruti,Kolkata,3,45194.0,Diesel,Manual,First,22,1598,118.0,5,2.169053700369523,Entry-Level
Maruti,Mumbai,9,66000.0,Petrol,Manual,Second,16,1586,103.2,5,1.2412685890696329,Entry-Level
Maruti,Kolkata,5,38578.0,Diesel,Manual,First,23,1248,74.0,5,1.601405740736836,Entry-Level
Maruti,Chennai,4,40000.0,Diesel,Manual,First,20,1248,88.8,7,2.224623551524334,Entry-Level
Hyundai,Coimbatore,1,20632.0,Petrol,Manual,First,18,1197,81.83,5,2.149433913499871,Mass-Market
Hyundai,Hyderabad,5,73042.0,Diesel,Manual,First,24,1120,70.0,5,1.6074359097634274,Mass-Market
Honda,Delhi,5,54257.0,Petrol,Manual,First,17,1497,117.3,5,1.9810014688665833,Executive
Skoda,Hyderabad,6,93000.0,Diesel,Manual,First,20,1598,103.5,5,1.791759469228055,Executive
Mercedes-benz,Hyderabad,14,102000.0,Diesel,Automatic,Second,11,2987,198.5,5,1.7316555451583497,Luxury
Hyundai,Coimbatore,3,28881.0,Diesel,Automatic,First,13,2199,194.3,7,3.107720775502038,Mass-Market
Maruti,Hyderabad,12,52195.0,Petrol,Manual,First,19,796,46.3,5,1.0116009116784799,Entry-Level
Isuzu,Coimbatore,1,20422.0,Diesel,Manual,First,12,2499,134.0,5,2.8384934971274993,Premium
Hyundai,Kolkata,7,38000.0,Diesel,Manual,First,24,1396,88.7,5,1.62924053973028,Mass-Market
Ford,Coimbatore,4,92885.0,Diesel,Manual,First,20,1399,68.0,5,1.5173226235262947,Mass-Market
Honda,Pune,9,43000.0,Petrol,Manual,Second,17,1497,118.0,5,1.6505798557652755,Executive
Hyundai,Delhi,4,57000.0,Diesel,Manual,First,23,1582,126.2,5,2.028148247292285,Mass-Market
Hyundai,Coimbatore,1,32434.0,Petrol,Automatic,First,13,1591,121.3,5,2.731115474033206,Mass-Market
Ford,Hyderabad,2,32000.0,Diesel,Manual,First,22,1498,89.84,5,2.3513752571634776,Mass-Market
Bmw,Delhi,8,59000.0,Diesel,Automatic,First,11,2993,241.0,4,3.131136910560194,Luxury
Bmw,Coimbatore,3,76467.0,Diesel,Automatic,First,18,1995,190.0,5,3.4483989831464497,Luxury
Ford,Hyderabad,3,100000.0,Diesel,Manual,First,25,1498,99.0,5,1.8082887711792655,Mass-Market
Hyundai,Pune,6,37086.0,Petrol,Automatic,First,17,1591,121.3,5,1.8625285401162623,Mass-Market
Ford,Jaipur,9,135000.0,Diesel,Manual,First,13,1399,68.0,5,0.9555114450274363,Mass-Market
Audi,Kochi,5,54862.0,Diesel,Automatic,First,17,1968,174.33,5,2.871868286331605,Luxury
Hyundai,Pune,7,56200.0,Petrol,Automatic,First,15,1396,98.6,5,1.5789787049493917,Mass-Market
Toyota,Kochi,8,169006.0,Diesel,Manual,First,14,2755,174.5,7,2.454447442303292,Executive
Renault,Bangalore,3,20229.0,Petrol,Manual,First,25,799,53.3,5,1.5040773967762742,Mass-Market
Chevrolet,Chennai,11,62000.0,Petrol,Manual,Third,18,995,62.0,5,0.7419373447293773,Mass-Market
Hyundai,Hyderabad,8,51500.0,Petrol,Manual,Second,16,1599,103.2,5,1.2809338454620642,Mass-Market
Bmw,Hyderabad,7,69000.0,Diesel,Automatic,First,18,1995,184.0,5,2.970414465569701,Luxury
Maruti,Hyderabad,4,62476.0,Diesel,Manual,First,26,1248,74.0,5,2.191653532286764,Entry-Level
Hyundai,Jaipur,2,60500.0,Diesel,Manual,First,25,1186,73.97,5,1.8702625307159986,Mass-Market
Honda,Mumbai,2,17978.0,Petrol,Automatic,First,19,1199,88.7,5,2.0731719286662407,Executive
Tata,Jaipur,11,170000.0,Diesel,Manual,First,17,1405,70.0,5,0.6931471805599453,Mass-Market
Ford,Chennai,6,123000.0,Diesel,Manual,Second,17,1399,67.0,5,1.6956156086751528,Mass-Market
Maruti,Kolkata,3,45296.0,Diesel,Manual,First,25,1248,88.5,5,2.0781907597781832,Entry-Level
Maruti,Coimbatore,11,77325.0,Petrol,Manual,First,15,1586,104.68,5,1.506297153514587,Entry-Level
Maruti,Kochi,1,25858.0,Petrol,Automatic,First,21,1197,83.1,5,2.1447610078004784,Entry-Level
Maruti,Bangalore,3,120000.0,Diesel,Manual,First,23,1248,73.94,5,1.536867219599265,Entry-Level
Hyundai,Ahmedabad,3,22000.0,Diesel,Automatic,First,19,1582,126.24,5,2.833213344056216,Mass-Market
Chevrolet,Kolkata,7,11000.0,Petrol,Manual,First,16,995,62.1,5,0.8754687373538999,Mass-Market
Hyundai,Mumbai,2,3900.0,Petrol,Manual,First,18,1197,81.83,5,2.0082140323914683,Mass-Market
Hyundai,Hyderabad,3,106092.0,Diesel,Manual,First,24,1120,71.0,5,1.6863989535702288,Mass-Market
Honda,Delhi,4,27000.0,Petrol,Automatic,First,19,1199,88.7,5,1.9387416595767009,Executive
Honda,Ahmedabad,6,11000.0,Petrol,Manual,First,19,1198,86.8,5,1.589235205116581,Executive
Mercedes-benz,Coimbatore,3,39753.0,Diesel,Automatic,First,13,2143,201.1,5,3.591266625246936,Luxury
Tata,Pune,2,39800.0,Diesel,Manual,First,17,2179,153.86,7,2.7245795030534206,Mass-Market
Hyundai,Pune,2,73000.0,Diesel,Manual,First,24,1120,71.0,5,1.7047480922384253,Mass-Market
Ford,Pune,4,55000.0,Diesel,Manual,First,22,1498,89.84,5,2.1400661634962708,Mass-Market
Tata,Coimbatore,2,18351.0,Petrol,Automatic,First,21,624,37.48,4,1.4838746894587547,Mass-Market
Honda,Pune,6,45000.0,Petrol,Manual,Second,19,1198,86.8,5,1.4469189829363254,Executive
Maruti,Hyderabad,3,112200.0,Diesel,Manual,First,24,1248,88.5,7,2.2300144001592104,Entry-Level
Hyundai,Bangalore,9,29000.0,Petrol,Manual,First,20,1197,78.9,5,1.4929040961781488,Mass-Market
Mahindra,Mumbai,4,53392.0,Diesel,Manual,First,16,2179,140.0,7,2.5610957881455465,Mass-Market
Volkswagen,Hyderabad,9,71000.0,Diesel,Manual,First,20,1598,103.6,5,1.6582280766035324,Executive
Tata,Hyderabad,5,93000.0,Diesel,Manual,First,14,2179,138.1,7,2.224623551524334,Mass-Market
Honda,Hyderabad,9,119000.0,Petrol,Manual,First,10,2354,180.0,5,1.9387416595767009,Executive
Maruti,Coimbatore,3,42225.0,Petrol,Manual,First,15,1196,73.0,7,1.667706820558076,Entry-Level
Maruti,Ahmedabad,7,65000.0,Diesel,Manual,First,22,1248,74.0,5,1.589235205116581,Entry-Level
Maruti,Pune,3,27809.0,Petrol,Automatic,First,21,1197,83.1,5,2.0028304393079956,Entry-Level
Mahindra,Coimbatore,4,65100.0,Diesel,Manual,First,15,2179,140.0,7,2.2364452904895007,Mass-Market
Hyundai,Chennai,5,51000.0,Petrol,Manual,First,19,1197,82.0,5,1.5789787049493917,Mass-Market
Mercedes-benz,Hyderabad,2,10000.0,Diesel,Automatic,First,19,2143,167.62,5,3.6109179126442243,Luxury
Skoda,Kolkata,8,54895.0,Petrol,Manual,First,13,1798,160.0,5,2.1400661634962708,Executive
