Brand,Location,Age,Kilometers_Driven,Fuel_Type,Transmission,Owner_Type,Mileage,Engine,Power,Seats,Price,Brand_Category
Maruti,Jaipur,7,83000.0,Diesel,Manual,First,23,1248,74.0,5,4.3,Entry-Level
Maruti,Jaipur,2,37282.0,Petrol,Manual,First,20,1197,83.14,5,6.75,Entry-Level
Hyundai,Jaipur,2,23000.0,Petrol,Manual,First,18,1197,82.0,5,4.5,Mass-Market
Ford,Chennai,9,82000.0,Diesel,Manual,First,17,1399,68.0,5,2.75,Mass-Market
Hyundai,Chennai,3,31000.0,Diesel,Manual,First,23,1582,126.2,5,9.0,Mass-Market
Ford,Delhi,5,45001.0,Diesel,Manual,Second,20,1399,68.05,5,2.55,Mass-Market
Tata,Coimbatore,5,50446.0,Diesel,Manual,First,21,1248,88.8,5,3.54,Mass-Market
Honda,Ahmedabad,10,89000.0,Petrol,Manual,First,13,1799,130.0,5,4.25,Executive
Maruti,Ahmedabad,12,72000.0,Petrol,Manual,Second,19,796,46.3,5,1.2,Entry-Level
Bmw,Ahmedabad,6,90000.0,Diesel,Automatic,First,22,1995,190.0,5,19.5,Luxury
Mahindra,Bangalore,4,76000.0,Diesel,Manual,Second,16,2179,140.0,7,12.0,Mass-Market
Maruti,Hyderabad,7,78401.0,Diesel,Manual,First,23,1248,73.94,5,3.9,Entry-Level
Maruti,Kochi,2,38426.0,Diesel,Manual,First,24,1248,88.5,5,9.13,Entry-Level
Maruti,Pune,8,45000.0,Petrol,Manual,First,15,1196,73.0,7,2.25,Entry-Level
Maruti,Mumbai,7,83000.0,Petrol,Manual,First,17,1197,85.8,5,3.25,Entry-Level
Hyundai,Coimbatore,2,50170.0,Diesel,Automatic,First,17,1582,126.2,5,14.79,Mass-Market
Maruti,Mumbai,9,37822.0,Petrol,Manual,First,22,998,67.04,5,2.35,Entry-Level
Maruti,Kolkata,4,33517.0,Diesel,Manual,First,27,793,47.0,5,3.1,Entry-Level
Hyundai,Delhi,5,110000.0,Diesel,Automatic,First,13,2199,194.3,7,12.9,Mass-Market
Hyundai,Kolkata,2,60000.0,Petrol,Manual,First,21,814,55.2,5,2.5,Mass-Market
Hyundai,Delhi,6,92408.0,Petrol,Manual,First,18,1197,82.85,5,3.65,Mass-Market
Hyundai,Bangalore,5,45000.0,Petrol,Manual,First,17,1591,121.3,5,7.5,Mass-Market
Honda,Kochi,6,33793.0,Petrol,Manual,First,18,1198,86.8,5,3.74,Executive
Maruti,Kochi,2,26327.0,Petrol,Manual,First,20,1197,81.8,5,5.86,Entry-Level
Mercedes-benz,Coimbatore,1,20604.0,Diesel,Automatic,First,19,2143,167.62,5,39.62,Luxury
Maruti,Coimbatore,1,61386.0,Diesel,Manual,First,25,1248,74.0,5,7.05,Entry-Level
Maruti,Delhi,1,11500.0,Diesel,Automatic,First,28,1248,74.0,5,7.5,Entry-Level
Chevrolet,Chennai,7,58000.0,Diesel,Manual,First,25,936,57.6,5,2.1,Mass-Market
Skoda,Delhi,5,38000.0,Petrol,Automatic,First,13,1798,157.75,5,11.6,Executive
Mercedes-benz,Bangalore,7,49000.0,Diesel,Automatic,Second,14,2143,167.62,5,19.25,Luxury
Toyota,Coimbatore,2,72202.0,Diesel,Manual,First,13,2393,147.8,8,17.92,Executive
Hyundai,Kolkata,3,7000.0,Petrol,Manual,First,20,1197,78.9,5,3.6,Mass-Market
Honda,Ahmedabad,5,20000.0,Diesel,Manual,Second,25,1498,98.6,5,4.5,Executive
Hyundai,Hyderabad,2,14061.0,Diesel,Manual,First,21,1396,88.76,5,7.4,Mass-Market
Mercedes-benz,Coimbatore,1,30706.0,Diesel,Automatic,First,11,2987,254.79,5,59.29,Luxury
Mahindra,Kolkata,8,51387.0,Diesel,Manual,First,12,2179,120.0,7,5.5,Mass-Market
Hyundai,Bangalore,13,44000.0,Petrol,Manual,Second,15,1341,83.0,5,1.75,Mass-Market
Maruti,Mumbai,3,12208.0,Petrol,Manual,First,21,1197,83.1,5,6.75,Entry-Level
Chevrolet,Chennai,8,55000.0,Diesel,Manual,First,16,1991,123.7,5,3.95,Mass-Market
Hyundai,Mumbai,8,61600.0,Petrol,Manual,First,17,1591,121.3,5,4.2,Mass-Market
Honda,Hyderabad,3,28414.0,Petrol,Manual,First,17,1497,118.0,5,8.4,Executive
Volkswagen,Mumbai,2,27853.0,Petrol,Automatic,First,17,1197,103.5,5,8.25,Executive
Honda,Bangalore,6,55116.0,Petrol,Manual,First,19,1198,86.8,5,3.31,Executive
Maruti,Ahmedabad,2,26000.0,Diesel,Manual,First,26,1248,74.0,5,7.5,Entry-Level
Honda,Pune,7,45496.0,Petrol,Manual,First,17,1497,118.0,5,4.75,Executive
Mahindra,Pune,6,76000.0,Diesel,Automatic,Second,11,2696,184.0,7,8.79,Mass-Market
Skoda,Pune,5,136000.0,Petrol,Manual,First,13,1798,157.75,5,9.5,Executive
Maruti,Kolkata,9,38127.0,Petrol,Manual,First,19,796,46.3,5,1.55,Entry-Level
Hyundai,Jaipur,5,82450.0,Diesel,Manual,First,23,1396,90.0,5,5.85,Mass-Market
Ford,Coimbatore,5,62497.0,Petrol,Manual,First,15,1499,110.0,5,7.52,Mass-Market
Nissan,Hyderabad,8,86732.0,Diesel,Manual,First,23,1461,63.1,5,3.6,Mass-Market
Honda,Kochi,3,27969.0,Petrol,Manual,First,19,1198,86.8,5,4.73,Executive
Mahindra,Delhi,6,66372.0,Diesel,Automatic,First,11,2696,184.0,7,10.5,Mass-Market
Bmw,Coimbatore,6,73525.0,Diesel,Automatic,First,16,2993,258.0,5,34.54,Luxury
Hyundai,Kochi,1,20689.0,Petrol,Manual,First,18,1197,81.86,5,6.07,Mass-Market
Maruti,Coimbatore,1,25093.0,Petrol,Manual,First,21,1197,83.1,5,7.76,Entry-Level
Mahindra,Coimbatore,3,49176.0,Diesel,Manual,First,11,2498,112.0,8,7.46,Mass-Market
Renault,Delhi,7,87510.0,Diesel,Manual,First,21,1461,78.0,5,3.49,Mass-Market
Hyundai,Coimbatore,7,38214.0,Petrol,Manual,Second,18,1197,80.0,5,4.05,Mass-Market
Mitsubishi,Kochi,6,48986.0,Diesel,Manual,First,10,2835,107.2,6,11.88,Executive
Toyota,Pune,8,88000.0,Petrol,Automatic,First,14,1794,138.1,5,6.45,Executive
Bmw,Pune,4,69002.0,Diesel,Automatic,First,15,2993,258.0,5,50.0,Luxury
Bmw,Pune,8,43706.0,Petrol,Automatic,First,10,2497,215.0,5,9.0,Luxury
Hyundai,Coimbatore,3,58671.0,Diesel,Automatic,First,17,1582,126.2,5,14.25,Mass-Market
Mahindra,Coimbatore,2,49404.0,Diesel,Manual,First,18,1493,100.0,7,7.36,Mass-Market
Mahindra,Delhi,9,72000.0,Diesel,Manual,First,12,2179,120.0,8,4.4,Mass-Market
Renault,Mumbai,3,24000.0,Petrol,Manual,First,25,799,53.3,5,3.1,Mass-Market
Renault,Coimbatore,2,53285.0,Petrol,Automatic,First,22,999,67.0,5,4.28,Mass-Market
Maruti,Pune,2,12000.0,Petrol,Manual,First,16,1197,85.0,5,5.5,Entry-Level
Skoda,Kolkata,7,45000.0,Diesel,Automatic,First,17,1896,105.0,5,6.99,Executive
Maruti,Coimbatore,1,26234.0,Petrol,Manual,First,24,796,47.3,5,4.29,Entry-Level
Maruti,Delhi,5,55000.0,Petrol,Manual,First,18,1197,85.8,5,4.2,Entry-Level
Hyundai,Pune,7,90000.0,Diesel,Manual,First,23,1396,90.0,5,4.11,Mass-Market
Audi,Mumbai,4,48000.0,Diesel,Automatic,First,15,1968,174.33,5,18.75,Luxury
Mercedes-benz,Mumbai,2,19863.0,Diesel,Automatic,First,11,2987,254.79,5,64.95,Luxury
Hyundai,Mumbai,9,55000.0,Petrol,Manual,Second,19,1086,68.05,5,1.59,Mass-Market
Maruti,Kolkata,3,4800.0,Petrol,Manual,First,20,998,67.04,5,3.6,Entry-Level
Honda,Kochi,2,38607.0,Petrol,Manual,Second,17,1497,117.3,5,7.87,Executive
Hyundai,Mumbai,1,3958.0,Petrol,Manual,First,18,1197,81.86,5,5.55,Mass-Market
Honda,Jaipur,5,74000.0,Diesel,Manual,Second,25,1498,98.6,5,6.4,Executive
Maruti,Mumbai,10,54540.0,Petrol,Manual,Third,17,1298,85.8,5,2.65,Entry-Level
Maruti,Delhi,4,58400.0,Petrol,Manual,First,17,1298,85.8,5,5.5,Entry-Level
Mahindra,Kochi,6,73648.0,Diesel,Manual,First,15,2179,140.0,7,7.31,Mass-Market
Maruti,Jaipur,3,83000.0,Diesel,Manual,First,28,1248,88.5,5,7.1,Entry-Level
Hyundai,Kochi,3,16159.0,Diesel,Manual,First,22,1582,126.32,5,7.83,Mass-Market
Hyundai,Mumbai,14,150000.0,Diesel,Manual,First,13,1493,82.0,5,0.85,Mass-Market
Honda,Mumbai,5,22100.0,Petrol,Manual,First,19,1198,86.8,5,3.55,Executive
Hyundai,Coimbatore,2,35043.0,Petrol,Manual,First,17,1197,81.86,5,8.19,Mass-Market
Bmw,Pune,1,24000.0,Diesel,Automatic,First,18,1995,184.0,5,28.0,Luxury
Volkswagen,Chennai,4,170000.0,Diesel,Automatic,First,16,1968,138.03,5,13.0,Executive
Volkswagen,Chennai,8,70000.0,Petrol,Manual,Second,15,1598,103.5,5,3.29,Executive
Maruti,Pune,4,13769.0,Petrol,Manual,Second,16,1197,85.0,5,4.41,Entry-Level
Renault,Kolkata,6,58000.0,Diesel,Manual,First,19,1461,108.45,5,4.99,Mass-Market
Bmw,Hyderabad,10,58000.0,Diesel,Automatic,First,18,1995,190.0,5,17.98,Luxury
Fiat,Coimbatore,1,18705.0,Diesel,Manual,First,20,1248,91.72,5,7.71,Mass-Market
Maruti,Delhi,6,32378.0,Petrol,Manual,First,20,998,67.04,5,2.8,Entry-Level
Chevrolet,Kolkata,6,45000.0,Diesel,Manual,First,22,1248,76.9,5,3.0,Mass-Market
Mahindra,Coimbatore,4,36836.0,Diesel,Manual,First,15,2179,140.0,7,12.49,Mass-Market
Tata,Kochi,3,54199.0,Diesel,Manual,First,23,1248,88.8,5,5.0,Mass-Market
Bmw,Kochi,2,36935.0,Diesel,Automatic,First,18,1995,190.0,5,32.64,Luxury
Maruti,Chennai,4,23000.0,Diesel,Manual,First,25,1248,74.0,5,6.5,Entry-Level
Bmw,Bangalore,4,14000.0,Diesel,Automatic,First,18,1995,190.0,5,35.0,Luxury
Tata,Chennai,4,100073.0,Diesel,Manual,Second,25,1396,69.01,5,2.0,Mass-Market
Mahindra,Kochi,4,59182.0,Diesel,Manual,First,15,2179,140.0,7,9.46,Mass-Market
Audi,Kochi,3,72132.0,Diesel,Automatic,Second,12,2967,241.4,7,39.0,Luxury
Bmw,Hyderabad,10,79000.0,Diesel,Automatic,First,18,1995,177.0,5,15.0,Luxury
Hyundai,Coimbatore,6,66930.0,Petrol,Manual,First,17,1591,121.3,5,6.15,Mass-Market
Hyundai,Pune,4,100000.0,Diesel,Automatic,Second,13,2199,194.3,7,14.5,Mass-Market
Maruti,Kochi,1,27413.0,Petrol,Automatic,First,20,998,67.0,5,5.18,Entry-Level
Maruti,Pune,12,90000.0,Petrol,Manual,Second,17,1061,64.0,5,1.24,Entry-Level
Hyundai,Kolkata,6,40300.0,Petrol,Manual,First,18,1197,82.85,5,2.8,Mass-Market
Skoda,Kochi,8,73783.0,Petrol,Automatic,Second,13,1798,157.75,5,5.23,Executive
Hyundai,Pune,14,86000.0,Petrol,Manual,Second,15,1341,83.0,5,0.45,Mass-Market
Maruti,Delhi,5,65694.0,Petrol,Manual,First,18,998,67.1,5,3.25,Entry-Level
Maruti,Kolkata,4,23000.0,Petrol,Manual,First,16,796,34.2,5,1.5,Entry-Level
Hyundai,Mumbai,7,51000.0,Petrol,Manual,First,20,1197,78.9,5,2.85,Mass-Market
Renault,Kochi,1,18335.0,Petrol,Manual,First,21,999,67.0,5,4.5,Mass-Market
Mercedes-benz,Bangalore,5,36000.0,Diesel,Automatic,First,15,2147,107.3,5,16.25,Luxury
Volkswagen,Mumbai,2,25000.0,Petrol,Automatic,First,17,1197,103.5,5,7.75,Executive
Mahindra,Bangalore,12,81000.0,Diesel,Manual,Third,12,2179,120.0,8,4.35,Mass-Market
Toyota,Kochi,0,21719.0,Diesel,Automatic,First,12,2755,174.5,7,33.13,Executive
Chevrolet,Coimbatore,6,75421.0,Diesel,Manual,First,25,936,56.3,5,3.63,Mass-Market
Toyota,Delhi,9,80000.0,Diesel,Manual,First,12,2494,102.0,8,4.75,Executive
Maruti,Kochi,1,10671.0,Petrol,Manual,First,20,1197,83.14,5,6.51,Entry-Level
Renault,Hyderabad,1,4126.0,Petrol,Manual,First,21,999,67.0,5,4.8,Mass-Market
Tata,Hyderabad,2,98500.0,Diesel,Manual,First,22,1248,74.0,5,6.0,Mass-Market
Hyundai,Coimbatore,3,61578.0,Petrol,Manual,First,18,1197,82.0,5,6.4,Mass-Market
Volkswagen,Ahmedabad,5,54000.0,Diesel,Manual,First,20,1498,103.2,5,4.9,Executive
Audi,Coimbatore,6,70998.0,Diesel,Automatic,First,17,1968,174.33,5,20.57,Luxury
Maruti,Kolkata,4,40082.0,Diesel,Manual,First,19,1248,73.9,5,4.76,Entry-Level
Chevrolet,Kochi,7,50619.0,Petrol,Manual,First,18,995,62.0,5,2.0,Mass-Market
Bmw,Coimbatore,10,103905.0,Diesel,Automatic,First,22,1995,190.0,5,9.92,Luxury
Hyundai,Kochi,1,15334.0,Petrol,Manual,First,21,814,55.2,5,3.69,Mass-Market
Maruti,Hyderabad,6,69000.0,Diesel,Manual,First,23,1248,74.0,5,5.75,Entry-Level
Volkswagen,Hyderabad,5,75160.0,Diesel,Manual,First,20,1498,88.5,5,5.7,Executive
Honda,Coimbatore,5,44753.0,Petrol,Manual,First,18,1198,86.7,5,4.94,Executive
Volkswagen,Kochi,7,53024.0,Petrol,Automatic,First,14,1598,103.6,5,4.29,Executive
Maruti,Kolkata,5,23840.0,Petrol,Manual,First,20,998,67.04,5,3.0,Entry-Level
Volkswagen,Hyderabad,5,81298.0,Diesel,Manual,First,20,1498,88.8,5,6.5,Executive
Volkswagen,Jaipur,4,59000.0,Petrol,Manual,Second,16,1198,73.9,5,4.9,Executive
Honda,Kochi,3,51806.0,Diesel,Manual,First,25,1498,98.6,5,5.4,Executive
Audi,Delhi,5,56000.0,Diesel,Automatic,First,18,1968,187.74,5,24.0,Luxury
Tata,Kochi,0,29279.0,Diesel,Manual,First,24,1047,69.0,5,7.46,Mass-Market
Volkswagen,Kochi,2,33550.0,Diesel,Automatic,First,21,1498,108.5,5,9.6,Executive
Audi,Hyderabad,5,62000.0,Diesel,Automatic,First,18,1968,187.74,5,25.0,Luxury
Nissan,Hyderabad,5,66000.0,Diesel,Manual,First,19,1461,108.5,5,6.8,Mass-Market
Skoda,Coimbatore,3,46630.0,Diesel,Automatic,First,21,1498,103.52,5,8.59,Executive
Ford,Hyderabad,3,72566.0,Diesel,Manual,First,25,1498,99.0,5,5.29,Mass-Market
Tata,Pune,8,51482.0,Diesel,Manual,First,15,1405,70.0,8,2.5,Mass-Market
Mercedes-benz,Chennai,8,90000.0,Diesel,Automatic,First,14,2143,167.62,5,13.9,Luxury
Toyota,Jaipur,5,69000.0,Diesel,Manual,Second,13,2982,168.5,7,20.0,Executive
Honda,Delhi,8,90000.0,Petrol,Manual,Second,17,1497,118.0,5,3.4,Executive
Hyundai,Mumbai,4,39000.0,Petrol,Manual,First,18,1197,81.83,5,5.5,Mass-Market
Volkswagen,Hyderabad,7,110000.0,Diesel,Manual,Second,20,1598,103.6,5,3.65,Executive
Ford,Kochi,8,68022.0,Diesel,Manual,First,13,2499,141.0,7,5.86,Mass-Market
Ford,Coimbatore,1,27852.0,Petrol,Automatic,First,14,1497,121.36,5,10.44,Mass-Market
Hyundai,Coimbatore,8,68439.0,Diesel,Manual,First,23,1396,90.0,5,3.37,Mass-Market
Toyota,Delhi,8,150000.0,Diesel,Manual,First,12,2494,100.6,8,6.95,Executive
Tata,Mumbai,1,14000.0,Diesel,Manual,First,21,1497,108.5,5,9.9,Mass-Market
Ford,Hyderabad,7,71558.0,Diesel,Manual,First,20,1399,68.05,5,3.3,Mass-Market
Porsche,Delhi,6,48000.0,Diesel,Automatic,Second,17,2967,300.0,4,50.5,Luxury
Hyundai,Jaipur,4,65800.0,Diesel,Automatic,First,17,1582,126.2,5,12.5,Mass-Market
Audi,Hyderabad,5,53000.0,Diesel,Automatic,First,16,1968,140.0,5,20.5,Luxury
Mahindra,Kolkata,2,14600.0,Diesel,Manual,First,16,2179,140.0,7,14.5,Mass-Market
Isuzu,Jaipur,2,34429.0,Diesel,Automatic,First,13,2999,174.57,7,20.0,Premium
Maruti,Delhi,5,52000.0,Diesel,Manual,First,23,1248,74.0,5,5.25,Entry-Level
Maruti,Kolkata,4,25470.0,Petrol,Manual,First,20,1373,91.1,5,5.9,Entry-Level
Hyundai,Pune,6,22000.0,Petrol,Manual,First,21,814,55.2,5,2.6,Mass-Market
Mercedes-benz,Chennai,12,75000.0,Diesel,Automatic,First,11,2987,198.5,5,11.0,Luxury
Bmw,Pune,8,95995.0,Diesel,Automatic,First,18,1995,177.0,5,15.5,Luxury
Hyundai,Jaipur,2,26877.0,Diesel,Manual,First,24,1186,73.97,5,5.75,Mass-Market
Jaguar,Hyderabad,4,26000.0,Diesel,Automatic,First,14,2993,301.73,5,75.0,Luxury
Maruti,Chennai,12,140000.0,Diesel,Manual,Second,17,1248,75.0,5,2.0,Entry-Level
Hyundai,Hyderabad,11,95291.0,Petrol,Manual,First,17,1086,62.1,5,2.3,Mass-Market
Toyota,Hyderabad,10,135000.0,Diesel,Manual,Second,12,2494,102.0,8,8.2,Executive
Hyundai,Kolkata,4,32000.0,Petrol,Manual,First,18,1197,81.83,5,4.8,Mass-Market
Mercedes-benz,Mumbai,11,68333.0,Diesel,Automatic,Second,11,2987,198.5,5,8.5,Luxury
Ford,Chennai,8,72000.0,Diesel,Manual,First,20,1399,68.0,5,2.9,Mass-Market
Toyota,Ahmedabad,7,52100.0,Diesel,Manual,First,21,1364,86.79,5,6.5,Executive
Hyundai,Jaipur,1,10000.0,Petrol,Manual,First,18,1197,81.86,5,5.85,Mass-Market
Jeep,Coimbatore,0,6261.0,Diesel,Manual,First,16,1956,170.0,5,23.91,Premium
Maruti,Coimbatore,0,3906.0,Petrol,Automatic,First,20,1197,81.8,5,7.36,Entry-Level
Toyota,Pune,5,55960.0,Diesel,Manual,First,11,2982,171.0,7,17.25,Executive
Volkswagen,Jaipur,6,144000.0,Diesel,Manual,First,20,1598,103.6,5,7.0,Executive
Toyota,Mumbai,2,38000.0,Diesel,Manual,First,13,2393,147.8,7,17.65,Executive
Ford,Jaipur,6,51000.0,Diesel,Manual,First,20,1399,68.1,5,2.5,Mass-Market
Toyota,Hyderabad,4,150000.0,Diesel,Manual,First,23,1364,67.05,5,6.0,Executive
Mahindra,Mumbai,1,2500.0,Diesel,Manual,First,18,2523,63.0,7,8.25,Mass-Market
Land,Kochi,1,41661.0,Diesel,Automatic,First,12,2179,187.7,5,44.83,Luxury
Bmw,Delhi,8,64000.0,Diesel,Automatic,First,16,1995,181.0,5,10.5,Luxury
Hyundai,Bangalore,11,80000.0,Petrol,Manual,Second,13,1495,94.0,5,1.9,Mass-Market
Maruti,Jaipur,3,30000.0,Petrol,Automatic,Second,23,998,67.04,5,4.25,Entry-Level
Jaguar,Chennai,5,43000.0,Diesel,Automatic,Second,16,2179,187.7,5,26.5,Luxury
Audi,Bangalore,6,90000.0,Diesel,Automatic,Second,12,2698,179.5,5,22.5,Luxury
Nissan,Hyderabad,8,123880.0,Diesel,Manual,First,23,1461,63.1,5,3.3,Mass-Market
Honda,Jaipur,4,42000.0,Petrol,Manual,Second,18,1198,86.7,5,4.3,Executive
Renault,Chennai,7,79824.0,Diesel,Manual,First,19,1461,83.8,5,5.25,Mass-Market
Toyota,Jaipur,4,75000.0,Diesel,Manual,First,12,2494,100.6,8,11.75,Executive
Honda,Ahmedabad,5,72411.0,Petrol,Manual,First,18,1198,86.7,5,4.25,Executive
Mercedes-benz,Delhi,7,63000.0,Diesel,Automatic,First,14,2143,204.0,5,14.22,Luxury
Toyota,Chennai,4,53713.0,Petrol,Manual,First,17,1197,78.9,5,4.2,Executive
Toyota,Delhi,2,18000.0,Diesel,Automatic,First,11,2755,171.5,8,18.25,Executive
Mercedes-benz,Bangalore,6,51000.0,Diesel,Manual,First,15,2148,170.0,5,18.5,Luxury
Maruti,Chennai,11,86700.0,Petrol,Manual,Second,16,1298,88.2,5,2.4,Entry-Level
Maruti,Kolkata,3,29000.0,Diesel,Manual,First,27,1248,74.0,5,6.5,Entry-Level
Maruti,Mumbai,4,33000.0,Petrol,Automatic,First,23,998,67.04,5,3.99,Entry-Level
Ford,Kochi,5,64394.0,Diesel,Manual,First,22,1498,89.84,5,5.45,Mass-Market
Tata,Hyderabad,9,76000.0,Diesel,Manual,First,18,1248,90.0,5,2.7,Mass-Market
Honda,Mumbai,3,48719.0,Diesel,Manual,First,27,1498,98.6,5,6.25,Executive
Mahindra,Coimbatore,3,59711.0,Diesel,Manual,First,15,2179,140.0,7,13.28,Mass-Market
Nissan,Hyderabad,7,83000.0,Diesel,Manual,First,23,1461,63.1,5,3.7,Mass-Market
Mercedes-benz,Coimbatore,1,10714.0,Diesel,Automatic,First,19,2143,167.62,5,39.51,Luxury
Tata,Hyderabad,9,127510.0,Diesel,Manual,Second,19,1248,90.0,5,1.4,Mass-Market
Maruti,Kolkata,5,35010.0,Diesel,Manual,First,22,1248,74.0,5,3.5,Entry-Level
Maruti,Jaipur,7,75451.0,Petrol,Manual,First,17,1197,85.8,5,3.78,Entry-Level
Tata,Pune,4,83000.0,Diesel,Manual,First,19,1405,69.01,5,2.7,Mass-Market
Honda,Kolkata,6,38755.0,Diesel,Manual,First,25,1498,98.6,5,3.2,Executive
Maruti,Delhi,3,30000.0,Petrol,Manual,First,20,1197,81.8,5,5.0,Entry-Level
Maruti,Chennai,7,40000.0,Diesel,Manual,First,20,1248,88.8,7,7.0,Entry-Level
Hyundai,Kolkata,5,19500.0,Petrol,Manual,Second,18,1197,82.0,5,2.85,Mass-Market
Nissan,Ahmedabad,3,41000.0,Petrol,Manual,First,19,1198,67.04,5,4.25,Mass-Market
Hyundai,Bangalore,5,30000.0,Petrol,Manual,Second,18,1197,82.0,5,4.9,Mass-Market
Jeep,Hyderabad,2,37000.0,Diesel,Manual,First,17,1956,170.0,5,16.9,Premium
Volkswagen,Delhi,5,62000.0,Diesel,Manual,Second,22,1199,73.9,5,4.25,Executive
Honda,Pune,4,42023.0,Petrol,Automatic,First,15,1198,86.7,5,4.34,Executive
Bmw,Kolkata,7,51001.0,Diesel,Automatic,First,16,1995,184.0,5,17.0,Luxury
Bmw,Kochi,2,55389.0,Diesel,Automatic,First,18,1995,184.0,5,28.45,Luxury
Honda,Kochi,5,46728.0,Petrol,Automatic,First,15,1497,116.3,5,6.15,Executive
Mahindra,Kochi,5,58995.0,Diesel,Manual,First,12,2696,162.0,7,9.25,Mass-Market
Maruti,Delhi,4,37857.0,Diesel,Manual,First,26,1248,74.0,5,4.85,Entry-Level
Maruti,Jaipur,5,71000.0,Diesel,Manual,First,25,1248,74.0,5,4.8,Entry-Level
Honda,Pune,7,49024.0,Petrol,Manual,First,18,1198,86.8,5,2.3,Executive
Hyundai,Mumbai,3,10770.0,Petrol,Manual,First,18,1197,82.0,5,4.75,Mass-Market
Tata,Pune,2,72000.0,Diesel,Manual,First,22,1248,74.0,5,5.0,Mass-Market
Hyundai,Jaipur,4,91000.0,Petrol,Manual,First,21,814,55.2,5,2.5,Mass-Market
Hyundai,Mumbai,2,14000.0,Petrol,Manual,First,18,1197,81.83,5,5.95,Mass-Market
Volvo,Delhi,5,48000.0,Diesel,Automatic,Second,9,1984,181.0,5,16.0,Premium
Ford,Delhi,5,75136.0,Diesel,Manual,First,22,1498,89.84,5,6.15,Mass-Market
Maruti,Hyderabad,5,32500.0,Petrol,Manual,Second,21,1197,85.8,5,4.05,Entry-Level
Hyundai,Hyderabad,9,94500.0,Diesel,Manual,Second,21,1396,90.0,5,3.1,Mass-Market
Maruti,Hyderabad,6,34900.0,Petrol,Manual,First,22,1197,81.8,5,5.49,Entry-Level
Porsche,Coimbatore,9,42400.0,Petrol,Automatic,Third,8,4806,394.3,4,42.91,Luxury
Maruti,Jaipur,4,50000.0,Diesel,Manual,First,17,1248,75.0,5,5.7,Entry-Level
Honda,Kolkata,5,35000.0,Petrol,Manual,First,19,1198,86.8,5,2.85,Executive
Chevrolet,Bangalore,7,37000.0,Petrol,Manual,Second,18,1199,79.4,5,2.35,Mass-Market
Hyundai,Coimbatore,1,32807.0,Petrol,Automatic,First,13,1591,121.3,5,14.76,Mass-Market
Honda,Pune,11,119000.0,Petrol,Manual,Second,17,1497,78.0,5,2.25,Executive
Maruti,Mumbai,3,12000.0,Petrol,Manual,First,18,1197,85.8,5,3.65,Entry-Level
Ford,Delhi,3,46727.0,Diesel,Manual,First,22,1498,98.59,5,7.25,Mass-Market
Bmw,Hyderabad,9,73336.0,Diesel,Automatic,First,13,1995,170.0,5,10.69,Luxury
Hyundai,Mumbai,5,9000.0,Petrol,Manual,Second,17,1591,121.3,5,5.5,Mass-Market
Toyota,Chennai,14,170000.0,Diesel,Manual,Third,12,2494,102.0,8,5.1,Executive
Maruti,Mumbai,5,25422.0,Petrol,Manual,First,22,998,67.04,5,3.25,Entry-Level
Maruti,Mumbai,1,14000.0,Diesel,Manual,First,25,1248,88.5,7,9.25,Entry-Level
Maruti,Hyderabad,11,66000.0,Petrol,Manual,First,19,796,46.3,5,1.7,Entry-Level
Maruti,Kochi,9,55324.0,Petrol,Manual,First,19,998,66.1,5,2.87,Entry-Level
Bmw,Bangalore,10,90000.0,Diesel,Automatic,First,11,2993,235.0,5,17.75,Luxury
Mahindra,Kolkata,2,43000.0,Petrol,Manual,First,18,1198,82.0,5,4.5,Mass-Market
Hyundai,Bangalore,11,58483.0,Petrol,Automatic,Second,19,1197,80.0,5,2.95,Mass-Market
Honda,Pune,12,93000.0,Petrol,Automatic,Second,12,1799,130.0,5,2.6,Executive
Hyundai,Hyderabad,9,50000.0,Petrol,Manual,First,20,1197,78.9,5,3.0,Mass-Market
Mercedes-benz,Ahmedabad,5,78616.0,Diesel,Automatic,Second,14,2143,170.0,5,15.5,Luxury
Toyota,Pune,8,37000.0,Petrol,Manual,First,17,1496,88.73,5,2.8,Executive
Honda,Kolkata,9,54801.0,Petrol,Manual,First,17,1497,118.0,5,2.5,Executive
Maruti,Bangalore,5,29000.0,Diesel,Manual,First,23,1248,74.0,5,5.75,Entry-Level
Maruti,Pune,9,68000.0,Petrol,Manual,First,22,1197,81.8,5,2.8,Entry-Level
Hyundai,Kolkata,5,58000.0,Petrol,Manual,First,17,1591,121.3,5,4.59,Mass-Market
Maruti,Pune,7,64290.0,Diesel,Manual,First,23,1248,73.94,5,3.65,Entry-Level
Toyota,Mumbai,4,31000.0,Diesel,Manual,First,13,2982,168.5,7,19.85,Executive
Jeep,Pune,1,16039.0,Diesel,Manual,First,17,1956,170.0,5,18.5,Premium
Hyundai,Hyderabad,2,19860.0,Petrol,Manual,First,18,1197,81.83,5,6.95,Mass-Market
Tata,Jaipur,7,75391.0,Diesel,Manual,First,13,2179,138.0,7,3.75,Mass-Market
Maruti,Jaipur,11,78000.0,Diesel,Manual,Second,19,1248,73.9,5,2.3,Entry-Level
Tata,Kolkata,3,78000.0,Diesel,Manual,First,25,1396,69.01,5,2.3,Mass-Market
Maruti,Hyderabad,3,52000.0,Diesel,Manual,First,28,1248,74.0,5,5.95,Entry-Level
